TRGID,3PMP Fee,Check In Fee,Marketing Fee,Merchant Fee,Overbox Fee,Packaging Fee,PPS Fee,Refund Fee,Refurb Fee,Revshare Fee,Shipping Fee
189699398,$3,,$0,$0,$0,,$4,,$16,$1,$0
189700465,$3,,$0,$0,$0,,$4,,$16,$1,$0
189703105,$3,,$0,$0,$0,,$4,,$16,$1,$0
189704445,$4,,$0,$0,$0,,$4,,$16,$2,$0
189705813,$17,,$0,,,,$6,,$27,$8,
189706157,$11,,$0,,,,$6,,$27,$5,
189996725,$1,,$0,$0,$0,,$6,,$1,$0,$0
190143320,$1,,$0,$0,$0,,$4,,$1,$0,$0
190164348,$1,,$0,$0,$0,,$4,,$6,$0,$0
190192274,$1,,$0,$0,$0,,$4,,$1,$0,$0
190211947,$1,,$0,$0,$0,,$4,,$6,$0,$0
190274393,$1,,$0,$0,$0,,$4,,$6,$0,$0
190274399,$1,,$0,$0,$0,,$4,,$6,$0,$0
190274414,$1,,$0,$0,$0,,$4,,$6,$0,$0
190550490,$35,$18,$0,$0,,,$7,,$45,$14,$0
190564485,$3,,$0,$0,$0,,$4,,$16,$2,$0
190603618,$1,,$0,$0,$0,,$4,,$6,$0,$0
190726551,$4,,$0,$0,$0,,$4,,$2,$2,$0
190882513,$8,,$0,$0,$0,,$4,,$18,$3,
190882616,$7,,$0,$0,$0,,$4,,$18,$3,
190889061,$2,,$0,$0,$0,,$4,,$12,$1,
190889868,$1,,$0,$0,$0,,$4,,$10,$1,
190890480,$10,,$0,$0,$0,,$4,,$2,$4,
190890497,$1,,$0,$0,$0,,$4,,$12,$1,
190890679,$1,,$0,$0,$0,,$4,,$6,$0,
190901840,$1,,$0,$0,$0,,$4,,$6,$0,$0
190954655,$16,$3,$0,$0,$0,,$4,,$0,$5,$0
191102385,$13,,$0,$0,$0,,$4,,$2,$7,$0
191115520,$1,,$0,$0,$0,,$4,,$6,$0,$0
191127860,$3,,$0,$0,$0,,$4,,$16,$1,$0
191131649,$4,,$0,$0,$0,,$4,,$16,$2,$0
191132460,$3,,$0,$0,$0,,$4,,$16,$1,$0
191135168,$3,,$0,$0,$0,,$4,,$16,$1,$0
191141944,$117,,$0,,,,,,$36,$48,
191246709,$3,$3,$0,$0,$0,,$4,,$0,$1,$0
191246710,$3,$3,$0,$0,$0,,$4,,$0,$1,$0
191632581,$1,,$0,$0,$0,,$4,,$1,$0,$0
191641941,$15,,$0,,,,$4,,$0,$5,
191913505,$12,,$0,,,,$6,,$1,$6,
191913510,$12,,$0,,,,$6,,$27,$6,
191913528,$13,,$0,,,,$6,,$27,$7,
191916329,$6,,$0,$0,$0,,$4,,$2,$2,$0
191949336,$0,,$0,$0,$0,,$4,,$1,$0,$0
192026087,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
192029940,$6,$15,$0,$0,,,$7,,$24,$3,$0
192185052,$5,,$0,,,,$4,,$18,$2,
192185221,$1,,$0,$0,$0,,$4,,$6,$0,$0
192185497,$1,,$0,$0,$0,,$4,,$6,$0,$0
192185759,$1,,$0,$0,$0,,$4,,$6,$0,$0
192287418,$6,$15,$0,$0,,,$7,,$24,$3,$0
192484302,$19,,$0,,,,$6,,$27,$8,
192608027,$5,,$0,$0,$0,,$4,,$16,$2,$0
192613757,$6,$15,$0,$0,,,$7,,$24,$3,$0
192613777,$6,$15,$0,$0,,,$7,,$24,$3,$0
192613855,$6,$15,$0,$0,,,$7,,$24,$3,$0
192740066,$1,,$0,$0,$0,,$4,,$10,$1,
192740812,$1,,$0,$0,$0,,$4,,$10,$1,
192741027,$1,,$0,$0,$0,,$4,,$10,$1,
192741755,$9,,$0,$0,$0,,$4,,$18,$3,
192741974,$1,,$0,$0,$0,,$4,,$10,$1,
192752006,$1,,$0,$0,$0,,$4,,$6,$0,$0
192753091,$1,,$0,$0,$0,,$4,,$6,$0,$0
192761689,$1,,$0,$0,$0,,$4,,$10,$1,
192763285,$1,,$0,$0,$0,,$4,,$10,$1,
192764824,$6,$15,$0,$0,,,$7,,$24,$3,$0
192765173,$2,,$0,$0,$0,,$4,,$6,$1,
192938291,$4,,$0,$0,$0,,$4,,$16,$2,$0
193053441,$6,$15,$0,$0,,,$7,,$24,$3,$0
193053516,$6,$15,$0,$0,,,$7,,$24,$3,$0
193053558,$6,$15,$0,$0,,,$7,,$24,$3,$0
193053560,$6,$15,$0,$0,,,$7,,$24,$3,$0
193053630,$6,$15,$0,$0,,,$7,,$24,$3,$0
193080144,$4,,$0,$0,$0,,$4,,$4,$1,$0
193080147,$4,,$0,$0,$0,,$4,,$4,$1,$0
193144473,$19,,$0,$0,$0,,$4,,$18,$7,
193206347,$1,,$0,$0,$0,,$4,,$12,$1,
193206432,$3,,$0,$0,$0,,$5,,$26,$2,
193207205,$1,,$0,$0,$0,,$4,,$10,$1,
193207292,$1,,$0,$0,$0,,$4,,$10,$1,
193208008,$33,,$0,,,,$4,,$0,$12,
193208010,$33,,$0,,,,$4,,$0,$12,
193208011,$33,,$0,,,,$4,,$0,$12,
193271140,$41,,$0,$0,$0,,$4,,$2,$17,$0
193376032,$7,,$0,$0,$0,,$4,,$2,$2,$0
193421562,$1,,$0,$0,$0,,$4,,$6,$0,$0
193496127,$1,,$0,$0,$0,,$4,,$16,$1,$0
193608923,$1,,$0,$0,$0,,$4,,$2,$0,$0
193661125,$1,,$0,$0,$0,,$4,,$6,$0,$0
193847579,$20,$3,$0,$0,$0,,$4,,$0,$5,$0
193883501,$4,,$0,$0,$0,,$4,,$16,$2,$0
193883641,$3,,$0,$0,$0,,$4,,$16,$1,$0
193885521,$4,,$0,$0,$0,,$4,,$16,$2,$0
193886196,$3,,$0,$0,$0,,$4,,$1,$1,$0
193886898,$4,,$0,$0,$0,,$4,,$16,$2,$0
193887370,$4,,$0,$0,$0,,$4,,$1,$2,$0
193888022,$4,,$0,$0,$0,,$4,,$1,$2,$0
193888462,$8,,$0,$0,$0,,$4,,$16,$3,$0
193888526,$4,,$0,$0,$0,,$4,,$1,$2,$0
193889287,$5,,$0,$0,$0,,$4,,$16,$2,$0
193889647,$3,,$0,$0,$0,,$4,,$1,$1,$0
193890510,$3,,$0,$0,$0,,$4,,$1,$1,$0
193891071,$4,,$0,$0,$0,,$4,,$1,$2,$0
193891076,$4,,$0,$0,$0,,$4,,$1,$2,$0
193891191,$4,,$0,$0,$0,,$4,,$1,$2,$0
193891364,$4,,$0,$0,$0,,$4,,$1,$2,$0
193891384,$8,,$0,$0,$0,,$4,,$1,$3,$0
193891898,$5,,$0,$0,$0,,$4,,$16,$2,$0
193892223,$5,,$0,$0,$0,,$4,,$16,$2,$0
193892246,$3,,$0,$0,$0,,$4,,$1,$1,$0
193893657,$17,,$0,,,,$6,,$27,$8,
193893662,$12,,$0,,,,$6,,$27,$6,
193893666,$12,,$0,,,,$6,,$27,$6,
193923273,$60,,$0,$0,$6,,$6,,$58,$24,
193926627,$1,,$0,$0,$0,,$4,,$6,$0,$0
193926633,$1,,$0,,,,$4,,$6,$0,
193926804,$1,,$0,,,,$4,,$6,$0,
193979732,$1,,$0,$0,$0,,$4,,$6,$0,$0
193979823,$1,,$0,$0,$0,,$4,,$6,$0,$0
194030525,$1,,$0,$0,$0,,$4,,$6,$0,$0
194030595,$1,,$0,$0,$0,,$4,,$6,$0,$0
194043670,$6,$15,$0,$0,,,$7,,$24,$3,$0
194043686,$6,$15,$0,$0,,,$7,,$24,$3,$0
194043832,$6,$15,$0,$0,,,$7,,$24,$3,$0
194199302,$8,,$0,$0,$0,,$4,,$18,$3,
194199877,$8,,$0,$0,$0,,$4,,$18,$3,
194201173,$2,,$0,$0,$0,,$4,,$18,$1,
194210590,$9,,$0,,,,$4,,$18,$4,
194273852,$5,,$0,,,,$4,,$18,$2,
194284455,$6,,$0,$0,$0,,$4,,$18,$3,
194286464,$1,,$0,$0,$0,,$4,,$6,$1,$0
194292339,$7,,$0,$0,$0,,$4,,$18,$3,
194292342,$6,,$0,$0,$0,,$4,,$18,$3,
194370698,$37,,$0,,,,,,$36,$15,
194370701,$37,,$0,,,,,,$36,$15,
194370702,$37,,$0,,,,,,$36,$15,
194373089,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
194481481,$1,,$0,$0,$0,,$4,,$6,$0,$0
194481794,$1,,$0,$0,$0,,$4,,$6,$0,$0
194588498,$8,$15,$0,$0,,,$7,,$24,$3,$0
194588518,$6,$15,$0,$0,,,$7,,$24,$3,$0
194588520,$6,$15,$0,$0,,,$7,,$24,$3,$0
194588524,$6,$15,$0,$0,,,$7,,$24,$3,$0
194588545,$8,$15,$0,$0,,,$7,,$24,$3,$0
194588550,$6,$15,$0,$0,,,$7,,$24,$3,$0
194588556,$6,$15,$0,$0,,,$7,,$24,$3,$0
194588557,$6,$15,$0,$0,,,$7,,$24,$3,$0
195005121,$50,,$0,$0,$0,,$6,,$27,$20,$0
195096453,$63,,$0,,,,,,$36,$26,
195126867,$76,,$0,,,,,,$36,$33,
195171969,$1,,$0,$0,$0,,$4,,$6,$0,$0
195366216,$7,$3,$0,$0,$0,,$4,,$0,$2,$0
195367038,$7,$3,$0,$0,$0,,$4,,$0,$2,$0
195599348,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
195852207,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
195898217,$16,,$0,$0,,,$0,,$0,$6,$0
195966140,$6,,$0,$0,$0,,$4,,$16,$3,$0
195966725,$4,,$0,$0,$0,,$4,,$16,$2,$0
195966735,$6,,$0,$0,$0,,$4,,$1,$3,$0
195968639,$6,,$0,$0,$0,,$4,,$1,$3,$0
195969031,$4,,$0,$0,$0,,$4,,$1,$2,$0
195969582,$8,,$0,$0,$0,,$4,,$1,$4,$0
195969644,$4,,$0,$0,$0,,$4,,$16,$2,$0
195969806,$4,,$0,$0,$0,,$4,,$1,$2,$0
195969811,$3,,$0,$0,$0,,$4,,$16,$1,$0
195969932,$3,,$0,$0,$0,,$4,,$1,$1,$0
195970169,$4,,$0,$0,$0,,$4,,$1,$2,$0
195971029,$4,,$0,$0,$0,,$4,,$1,$2,$0
195971253,$4,,$0,$0,$0,,$4,,$16,$2,$0
195971337,$4,,$0,$0,$0,,$4,,$1,$2,$0
195971338,$4,,$0,$0,$0,,$4,,$16,$2,$0
195971348,$4,,$0,$0,$0,,$4,,$1,$2,$0
195971714,$4,,$0,$0,$0,,$4,,$1,$2,$0
195971715,$4,,$0,$0,$0,,$4,,$16,$2,$0
195971858,$5,,$0,$0,$0,,$4,,$16,$2,$0
195972022,$4,,$0,$0,$0,,$4,,$16,$2,$0
195972488,$5,,$0,$0,$0,,$4,,$1,$2,$0
195972527,$4,,$0,$0,$0,,$4,,$16,$2,$0
195972870,$6,,$0,$0,$0,,$4,,$16,$3,$0
195973365,$5,,$0,$0,$0,,$4,,$16,$2,$0
195973832,$4,,$0,$0,$0,,$4,,$16,$2,$0
195973992,$4,,$0,$0,$0,,$4,,$16,$2,$0
195974423,$5,,$0,$0,$0,,$4,,$16,$2,$0
195974831,$8,,$0,$0,$0,,$4,,$16,$3,$0
195974965,$3,,$0,$0,$0,,$4,,$16,$1,$0
195975147,$6,,$0,$0,$0,,$4,,$1,$3,$0
195975538,$4,,$0,$0,$0,,$4,,$1,$2,$0
195975754,$4,,$0,$0,$0,,$4,,$16,$2,$0
196052658,$13,,$0,$0,$0,,$4,,$16,$6,$0
196071667,$1,,$0,$0,$0,,$4,,$6,$0,$0
196082069,$14,,$0,$0,$0,,$4,,$16,$6,$0
196129508,$12,,$0,$0,$0,,$6,,$1,$6,$0
196129671,$14,,$0,$0,$0,,$4,,$36,$4,$0
196169591,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
196210054,$227,,$0,,,,,,$36,$94,
196210435,$4,$3,$0,$0,$0,,$4,,$0,$1,$0
196211370,$2,,$0,$0,$0,,$4,,$6,$1,
196211787,$2,,$0,$0,$0,,$4,,$6,$1,
196212736,$7,,$0,$0,$0,,$4,,$18,$3,
196239782,$15,$3,$0,$0,$0,,$4,,$0,$4,$0
196247328,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
196253467,$8,,$0,$0,$0,,$4,,$18,$3,
196258786,$8,,$0,$0,$0,,$4,,$16,$3,
196340418,$1,,$0,$0,$0,,$4,,$6,$0,$0
196437003,$26,,$0,,,,,,$36,$10,
196454111,$3,,$0,$0,$0,,$4,,$1,$1,$0
196541130,$11,,$0,$0,$0,,$4,,$16,$5,$0
196549560,$4,,$0,$0,$0,,$4,,$1,$2,$0
196589422,$10,$3,$0,$0,$0,,$4,,$0,$3,$0
196589423,$10,$3,$0,$0,$0,,$4,,$0,$3,$0
196613990,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
196615239,$4,,$0,$0,$0,,$4,,$18,$2,$0
196648126,$4,$3,$0,$0,$0,,$4,,$0,$2,$0
196727098,$7,,$0,$0,$0,,$4,,$6,$3,$0
196860596,$2,,$0,$0,$0,,$0,,$0,$1,$0
196890440,$18,,$0,,,,,,$25,$8,
196906075,$0,,$0,,,,,,$36,$18,
197216925,$19,,$0,$0,$0,,$4,,$2,$8,$0
197236494,$9,,$0,$0,$0,,$4,,$1,$7,$0
197239679,$18,,$0,,,,,,$25,$8,
197247638,$18,,$0,,,,,,$25,$8,
197249751,$20,,$0,,,,,,$25,$8,
197280177,$1,,$0,$0,$0,,$4,,$2,$1,$0
197280733,$4,,$0,$0,$0,,$4,,$12,$2,$0
197290214,$6,,$0,$0,$0,,$4,,$12,$2,$0
197290481,$29,,$0,$0,$0,,$4,,$18,$12,$0
197361520,$20,,$0,,,,,,$25,$8,
197490303,$1,,$0,$0,$0,,$4,,$6,$0,$0
197496634,$5,$3,$0,$0,$0,,$4,,$0,$1,$0
197514223,$0,,$0,,,,,,$36,$13,
197551292,$28,,$0,$0,$0,,$4,,$1,$12,$0
197556277,$79,,$0,,,,,,$36,$32,
197565474,$100,$18,$0,$0,,,$7,,$45,$40,$0
197604283,$5,$3,$0,$0,$0,,$4,,$0,$1,$0
197644587,$24,,$0,,,,,,$36,$10,
197755203,$3,,$0,$0,$0,,$4,,$6,$1,$0
197791025,$6,,$0,$0,$0,,$4,,$2,$2,$0
197791199,$2,,$0,$0,$0,,$4,,$1,$0,$0
197791200,$1,,$0,$0,$0,,$4,,$1,$0,$0
197825775,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825777,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825778,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825779,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825780,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825782,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825783,$9,$3,$0,$0,$0,,$4,,$0,$2,$0
197825787,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825788,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197825789,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197953099,$20,,$0,,,,,,$25,$8,
197960928,$7,,$0,$0,$0,,$0,,$0,$2,$0
197966777,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
197967177,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
197994704,$228,$3,$0,$0,$0,,$6,,$0,$85,$0
198044219,$6,,$0,$0,$0,,$4,,$10,$2,$0
198180063,$35,$18,$0,,,,,,$33,$15,
198240491,$0,,$0,,,,,,$36,$17,
198293574,$1,,$0,$0,$0,,$4,,$6,$0,$0
198444697,$1,,$0,$0,$0,,$4,,$6,$0,$0
198477040,$138,$3,$0,$0,$0,,$6,,$36,$51,$0
198600361,$8,$3,$0,$0,$0,,$4,,,$2,$0
198650192,$1,,$0,$0,$0,,$4,,$6,$0,$0
198650289,$6,,$0,$0,$0,,$4,,$10,$2,$0
198658193,$34,,$0,,,,,,$36,$14,
198659940,$11,$3,$0,$0,$0,,$6,,$17,$4,$0
198659944,$12,$3,$0,$0,$0,,$6,,$17,$4,$0
198659945,$12,$3,$0,$0,$0,,$6,,$17,$4,$0
198659948,$13,$3,$0,$0,$0,,$6,,$17,$4,$0
198668303,$5,,$0,$0,$0,,$4,,$1,$2,$0
198668827,$2,,$0,$0,$0,,$4,,$1,$0,$0
198668829,$2,,$0,$0,$0,,$4,,$1,$0,$0
198668833,$2,,$0,$0,$0,,$4,,$1,$0,$0
198668834,$2,,$0,$0,$0,,$4,,$1,$1,$0
198671911,$54,$18,$0,$0,,,$7,,$45,$22,$0
198726108,$8,,$0,$0,$0,,$6,,$27,$4,$0
198769232,$45,$18,$0,$0,,,$7,,$38,$18,$0
198806810,$34,,$0,,,,,,$36,$14,
198843833,$1,,$0,$0,$0,,$4,,$0,$0,$0
198843834,$1,,$0,$0,$0,,$4,,$0,$0,$0
198888542,$0,,$0,,,,,,$36,$17,
198895337,$12,,$0,$0,$0,,$4,,$16,$6,$0
199033553,$67,,$0,,,,,,$36,$27,
199047825,$8,,$0,$0,$0,,$4,,$16,$4,$0
199048365,$7,,$0,$0,$0,,$4,,$1,$3,$0
199048568,$1,,$0,$0,$0,,$4,,$6,$0,$0
199054828,$5,,$0,$0,$0,,$4,,$16,$3,$0
199076798,$43,,$0,,,,,,$36,$18,
199186458,$2,,$0,$0,$0,,$4,,$2,$1,$0
199186525,$2,,$0,$0,$0,,$4,,$2,$0,$0
199186572,$7,,$0,$0,$0,,$4,,$1,$3,$0
199186579,$7,,$0,$0,$0,,$4,,$1,$3,$0
199186584,$2,,$0,$0,$0,,$4,$9,$2,$0,$0
199186585,$2,,$0,$0,$0,,$4,,$2,$1,$0
199186618,$13,,$0,$0,$0,,$4,,$2,$4,$0
199186710,$10,,$0,$0,$0,,$4,,$2,$3,$0
199187717,$7,,$0,,$0,,$0,,$0,$3,
199257739,$14,,$0,$0,$0,,$4,,$27,$10,$0
199259241,$9,,$0,$0,$0,,$4,,$6,$4,$0
199263424,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
199272412,$3,,$0,$0,$0,,$4,,$1,$1,$0
199272439,$1,,$0,$0,$0,,$4,,$2,$0,$0
199272950,$1,,$0,$0,$0,,$4,,$0,$0,$0
199273721,$3,,$0,$0,$0,,$4,,$2,$1,$0
199273910,$3,,$0,$0,$0,,$4,,$2,$1,$0
199274948,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274949,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274952,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274954,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274956,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274973,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274979,$2,,$0,$0,$0,,$4,,$2,$1,$0
199274983,$2,,$0,$0,$0,,$4,$12,$2,$1,$0
199274987,$2,,$0,$0,$0,,$4,,$2,$0,$0
199274999,$2,,$0,$0,$0,,$4,,$2,$1,$0
199300148,$2,,$0,$0,$0,,$0,,$0,$1,$0
199318653,$13,,$0,$0,$0,,$6,,$27,$6,$0
199391701,$3,$3,$0,$0,$0,,$4,,,$1,$0
199449865,$56,,$0,,,,,,$36,$24,
199528200,$4,,$0,$0,$0,,$4,,$18,$3,$0
199536113,$14,,$0,,,,$4,,$0,$5,
199536119,$14,,$0,,,,$4,,$0,$5,
199592112,$1,,$0,$0,$0,,$4,,$6,$1,$0
199596903,$5,,$0,$0,$0,,$4,,$9,$2,$0
199606292,$0,,$0,,,,,,$36,$18,
199615758,$1,,$0,$0,$0,,$4,,$2,$0,$0
199615797,$2,,$0,$0,$0,,$4,,$2,$1,$0
199615802,$2,,$0,$0,$0,,$4,,$0,$1,$0
199615857,$3,,$0,$0,$0,,$4,,$1,$1,$0
199615929,$2,,$0,$0,$0,,$4,,$2,$1,$0
199616388,$2,,$0,$0,$0,,$4,,$2,$0,$0
199616390,$1,,$0,$0,$0,,$4,,$2,$0,$0
199616534,$1,,$0,$0,$0,,$4,,$2,$0,$0
199616535,$1,,$0,$0,$0,,$4,,$2,$0,$0
199616880,$3,,$0,$0,$0,,$4,,$2,$1,$0
199663583,$0,,$0,,,,,,$36,$16,
199663834,$18,$3,$0,$0,$0,,$4,,$0,$5,$0
199664338,$13,$3,$0,$0,$0,,$4,,$0,$4,$0
199670482,$13,$3,$0,$0,$0,,$4,,$0,$5,$0
199670483,$13,$3,$0,$0,$0,,$4,,$0,$5,$0
199670693,$32,$3,$0,$0,$0,,$4,,$0,$9,$0
199671461,$2,,$0,$0,$0,,$4,,$1,$1,$0
199671728,$2,,$0,$0,$0,,$4,,$1,$1,$0
199746153,$18,,$0,,,,,,$25,$7,
199796386,$6,,$0,$0,$0,,$4,,$1,$2,$0
199796401,$1,,$0,$0,$0,,$4,$8,$2,$0,$0
199796625,$2,,$0,$0,$0,,$4,,$0,$1,$0
199796809,$2,,$0,$0,$0,,$4,,$1,$0,$0
199796926,$13,$3,$0,$0,$0,,$4,,$0,$5,$0
199800859,$2,$3,$0,$0,$0,,$4,$14,$0,$1,$0
199812694,$1,,$0,$0,$0,,$4,,$1,$0,$0
199812721,$3,,$0,$0,$0,,$4,,$2,$1,$0
199812765,$1,,$0,$0,$0,,$4,,$1,$0,$0
199812767,$0,,$0,$0,$0,,$4,,$1,$0,$0
199812856,$3,,$0,$0,$0,,$4,,$2,$1,$0
199812889,$2,,$0,$0,$0,,$4,,$1,$1,$0
199812913,$2,,$0,$0,$0,,$4,,$2,$1,$0
199812930,$0,,$0,$0,$0,,$4,,$1,$0,$0
199812931,$0,,$0,$0,$0,,$4,,$1,$0,$0
199867489,$7,,$0,,,,$4,,$18,$3,
199912394,$1,,$0,$0,$0,,$4,,$6,$0,$0
199972738,$9,,$0,,$0,,$0,,$0,$2,
199973971,$5,$3,$0,$0,$0,,$4,,$0,$1,$0
199976773,$43,,$0,,,,,,$36,$17,
200030867,$0,,$0,,,,$4,,$16,$3,
200033501,$9,$3,$0,$0,$0,,$4,,$0,$2,$0
200078402,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078405,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078414,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078422,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078426,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078433,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078440,$6,,$0,$0,$0,,$4,,$0,$2,$0
200078451,$3,,$0,$0,$0,,$4,,$0,$1,$0
200078457,$3,,$0,$0,$0,,$4,,$2,$1,$0
200078488,$4,,$0,$0,$0,,$4,,$2,$1,$0
200078733,$3,,$0,$0,$0,,$4,,$2,$1,$0
200078832,$3,,$0,$0,$0,,$4,,$2,$1,$0
200078866,$2,,$0,$0,$0,,$4,,$1,$1,$0
200078886,$3,,$0,$0,$0,,$4,,$2,$1,$0
200078894,$2,,$0,$0,$0,,$4,,$2,$1,$0
200078921,$2,,$0,$0,$0,,$4,,$2,$1,$0
200078992,$4,,$0,$0,$0,,$4,,$0,$1,$0
200078997,$5,,$0,$0,$0,,$4,,$0,$1,$0
200079001,$4,,$0,$0,$0,,$4,,$0,$1,$0
200079008,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079011,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079013,$4,,$0,$0,$0,,$4,,$0,$1,$0
200079014,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079016,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079020,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079025,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079038,$3,,$0,$0,$0,,$4,,$2,$1,$0
200079063,$2,,$0,$0,$0,,$4,,$1,$1,$0
200079320,$1,,$0,$0,$0,,$4,,$1,$0,$0
200079338,$1,,$0,$0,$0,,$4,,$1,$0,$0
200087968,$7,,$0,$0,$0,,$4,,$16,$2,$0
200094941,$8,,$0,$0,$0,,$4,,$16,$3,$0
200095077,$8,,$0,$0,$0,,$4,,$16,$3,$0
200102272,$25,,$0,,,,,,$36,$10,
200130937,$56,,$0,,,,,,$36,$23,
200198042,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
200198043,$13,$3,$0,$0,$0,,$4,,$0,$3,$0
200198044,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
200198045,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
200198147,$9,$3,$0,$0,$0,,$4,,$0,$2,$0
200217899,$0,,$0,,,,,,$36,$22,
200225539,$31,$3,$0,$0,$0,,$4,,$0,$9,$0
200229801,$35,,$0,,,,,,$36,$15,
200231728,$0,,$0,,,,,,$36,$26,
200238584,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
200242040,$1,,$0,$0,$0,,$4,,$1,$1,$0
200242623,$2,,$0,$0,$0,,$4,,$2,$1,$0
200274237,$11,,$0,,,,$4,,$0,$4,
200274861,$1,,$0,,,,$4,,$2,$1,
200278657,$5,$3,$0,$0,$0,,$4,,$0,$2,$0
200306315,$1,,$0,$0,$0,,$4,,$1,$0,$0
200306520,$2,,$0,$0,$0,,$4,,$2,$1,$0
200306531,$2,,$0,$0,$0,,$4,,$2,$1,$0
200306669,$1,,$0,$0,$0,,$4,,$2,$0,$0
200306671,$1,,$0,$0,$0,,$4,,$2,$0,$0
200306672,$1,,$0,$0,$0,,$4,,$2,$0,$0
200306674,$1,,$0,$0,$0,,$4,,$2,$0,$0
200306675,$1,,$0,$0,$0,,$4,,$2,$0,$0
200306935,$1,,$0,$0,$0,,$4,,$1,$1,$0
200307241,$1,,$0,$0,$0,,$4,,$0,$1,$0
200307477,$5,,$0,$0,$0,,$4,,$1,$1,$0
200307635,$2,,$0,$0,$0,,$4,,$2,$1,$0
200307953,$19,$3,$0,$0,$0,,$4,,$0,$5,$0
200310915,$111,$3,$0,$0,$0,,$6,,$0,$41,$0
200310923,$78,$3,$0,$0,$0,,$6,,$0,$28,$0
200310940,$78,$3,$0,$0,$0,,$6,,$0,$28,$0
200310947,$79,$3,$0,$0,$0,,$6,,$0,$28,$0
200310970,$78,$3,$0,$0,$0,,$6,,$0,$28,$0
200310974,$80,$3,$0,$0,$0,,$6,,$0,$28,$0
200310977,$115,$3,$0,$0,$0,,$6,,$0,$41,$0
200336167,$44,,$0,,,,,,$36,$18,
200336309,$0,,$0,,,,,,$36,$38,
200336923,$106,,$0,,,,,,$36,$42,
200336924,$96,,$0,,,,,,$36,$38,
200354515,$100,$3,$0,$0,$0,,$4,,$0,$28,$0
200355063,$146,,$0,,,,$6,,$0,$55,
200356921,$61,,$0,,,,,,$36,$24,
200360862,$42,,$0,,,,,,$36,$16,
200385625,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
200406285,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
200409452,$13,,$0,$0,$0,,$6,,$27,$5,$0
200415465,$14,$3,$0,$0,$0,,$4,,$0,$4,$0
200448960,$7,$3,$0,$0,$0,,$4,,$0,$2,$0
200455016,$0,,$0,,,,$4,,$16,$3,
200463268,$0,,$0,,,,$4,,$16,$3,
200466980,$183,$3,$0,$0,$0,,$6,,$0,$66,$0
200466993,$0,$3,$0,,$0,,$6,,$0,$26,
200585173,$58,,$0,,,,,,$36,$23,
200737654,$9,,$0,$0,$0,,$6,,$27,$4,$0
200747033,$61,,$0,,,,,,$36,$24,
200763354,$7,,$0,$0,$0,,$4,,$16,$3,$0
200763366,$8,,$0,$0,$0,,$4,,$16,$3,$0
200769229,$44,,$0,,,,,,$36,$18,
200828271,$3,,$0,$0,$0,,$4,,$16,$2,$0
200828290,$3,,$0,$0,$0,,$4,,$16,$2,$0
200828415,$7,,$0,$0,$0,,$4,,$18,$5,$0
200828471,$3,,$0,$0,$0,,$4,,$16,$2,$0
200828509,$5,,$0,$0,$0,,$4,,$18,$2,$0
